# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 23:53:34+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.53.24-502534
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.53.24-502534
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
27648 27 532.936214888133 537.630837084607 191.706189870834 182.385803937912 178.037448167801 0 13.6974625587463 378 186395.033308474 186395.033308474 33995808 33995808 118051.29311122 118051.29311122 21530880 21530880 450.370643746514 651333.765274401 6648.81976516033 644684.94550924 6196 8909737 91081 8818656 0 0 0 0 191.026658296585 1752357396.95242 81831
28160 27.5 536.97955795661 537.600644093795 193.684946060181 184.364560127258 179.975219726562 0 13.716034412384 385 187809.197039278 187809.197039278 34625360 34625360 118946.938526922 118946.938526922 21929600 21929600 453.54661710151 649974.826860624 6733.97832702291 643240.848533601 6222 8911186 92530 8818656 0 0 0 0 192.991575479507 1752357398.93118 83339
28672 28 540.666777250451 537.616391063725 195.75684595108 186.436460018158 181.904001951218 0 13.9150242805481 392 189098.806084209 189098.806084209 35254912 35254912 119763.698569611 119763.698569611 22328320 22328320 461.998994579268 674053.789972122 6772.47213647465 667281.317835647 6482 9522130 94018 9428112 0 0 0 0 195.053189754486 1752357401.00308 84847
29184 28.5 543.690248923489 537.66291721051 198.030777931213 188.710391998291 184.095396757126 0 13.9397222995758 399 190156.268661267 190156.268661267 35884464 35884464 120433.431139319 120433.431139319 22727040 22727040 466.725661734608 683395.658936727 6836.33973192972 676559.319204797 6508 9523586 95474 9428112 0 0 0 0 197.315409183502 1752357403.27701 86355
29696 29 547.413171882003 537.746956879208 200.035562992096 190.715177059174 186.03271985054 0 14.0309853553772 406 191458.365102588 191458.365102588 36514016 36514016 121258.09994044 121258.09994044 23125760 23125760 471.475680564289 681197.589916029 6910.52517133665 674287.064744693 6642 9545527 96967 9448560 0 0 0 0 199.307813405991 1752357405.2818 87863
30208 29.5 551.053169373099 537.865306146108 202.042260885239 192.721874952316 187.997847795486 0 14.0488991737366 413 192731.458269541 192731.458269541 37143568 37143568 122064.399829135 122064.399829135 23524480 23524480 474.494730211441 679755.497007276 6992.60263653586 672762.89437074 6668 9546974 98414 9448560 0 0 0 0 201.302855730057 1752357407.28849 89371
30720 30 554.33240306307 538.027353415335 204.149335861206 194.828949928284 189.954838991165 0 14.2509305477142 420 193878.373896201 193878.373896201 37773120 37773120 122790.786527393 122790.786527393 23923200 23923200 482.299588543308 702620.536064923 7023.63746406693 695596.898600856 6928 10157912 99896 10058016 0 0 0 0 203.397608041763 1752357409.39557 90879
31232 30.5 557.773636758432 538.209941751218 206.174437046051 196.854051113129 191.910640716553 0 14.268470287323 427 195081.949204747 195081.949204747 38402672 38402672 123553.058026846 123553.058026846 24321920 24321920 487.24756295258 712234.01998459 7091.02946112787 705142.990523462 6954 10159369 101353 10058016 0 0 0 0 205.411193132401 1752357411.42067 92387
31744 31 561.223651638079 538.423702878323 208.171591997147 198.851206064224 193.839605808258 0 14.3637251853943 434 196288.595742253 196288.595742253 39032224 39032224 124317.274656186 124317.274656186 24720640 24720640 491.767149864005 709914.513306479 7161.95219889199 702752.561107587 7088 10181309 102845 10078464 0 0 0 0 207.395921707153 1752357413.41782 93895
32256 31.5 564.636055398524 538.664316647996 210.15771985054 200.837333917618 195.780712604523 0 14.3836221694946 441 197482.087749029 197482.087749029 39661776 39661776 125073.160004722 125073.160004722 25119360 25119360 494.539640853942 708253.172983595 7240.519408435 701012.65357516 7114 10182770 104306 10078464 0 0 0 0 209.370055198669 1752357415.40395 95403
32768 32 567.566685369038 538.954148955576 212.292129993439 202.971744060516 197.770320415497 0 14.5854735374451 448 198507.078837471 198507.078837471 40291328 40291328 125722.327105746 125722.327105746 25518080 25518080 502.141276599322 730566.665473628 7271.68328666143 723294.982186966 7374 10793718 105798 10687920 0 0 0 0 211.481752872467 1752357417.53836 96911
